Year,JulianDay,Hour,Minute,Second,Latitude,Longitude,Depth(km)
2014,198,1,5,35.5903,-2.48747,-78.96137,89.7359
2014,198,12,14,36.8667,-0.57080,-78.36525,13.7612
2014,199,12,8,36.4591,-1.93295,-80.32863,26.0642
2014,200,2,43,27.7784,0.33704,-78.28987,12.7876
2014,200,3,5,10.4009,0.34295,-78.29462,8.8501
2014,201,15,44,20.5249,-1.82471,-78.16712,18.7543
2014,202,5,50,1.1517,0.64636,-78.44525,11.7231
2014,204,23,50,51.1253,-1.07745,-78.44750,15.5183
2014,206,4,43,14.4814,0.88535,-79.39550,27.0833
2014,207,17,27,17.2779,-0.93216,-79.77238,75.5077
2014,211,11,5,29.9799,-1.78294,-79.06450,19.3803
2014,212,1,2,37.4454,0.73345,-79.72625,18.6724
2014,213,10,5,32.1635,-1.95374,-80.34125,34.0387
2014,214,8,12,17.6590,-1.03453,-78.34825,12.6564
2014,215,21,17,9.4615,-1.12742,-77.85675,25.1551
2014,215,23,38,37.6161,-0.44307,-77.69675,11.0246
2014,216,0,26,43.3472,-0.44231,-77.70013,13.1621
2014,216,2,2,16.6325,-1.01062,-78.32825,4.7692
2014,216,4,10,36.1360,-1.86299,-78.06763,152.8034
2014,216,8,27,15.1073,-2.37120,-79.94962,48.4395
2014,217,10,43,30.1521,-1.04021,-77.82825,27.0313
2014,218,16,11,38.7090,-2.18539,-79.96825,77.1075
2014,218,19,30,32.5033,-1.07758,-78.34113,15.5433
2014,219,2,47,20.2906,-1.06625,-78.32713,12.0560
2014,219,3,12,36.5127,-1.02346,-78.32300,8.9066
2014,219,8,23,0.4824,-1.36925,-79.73300,79.7137
2014,219,9,2,12.2504,-1.58928,-77.98275,175.6720
2014,219,21,58,37.1639,-2.05822,-80.46288,49.7485
2014,221,0,44,38.1600,-2.30784,-79.72450,76.4414
2014,222,2,43,50.5747,-3.97056,-79.58038,81.6117
2014,222,6,44,35.6087,-1.70014,-78.13837,160.5197
2014,223,5,4,27.8374,-1.01906,-78.32963,14.4816
2014,223,7,47,32.5526,-1.03227,-78.34062,12.4439
2014,224,9,24,1.1418,-2.11951,-80.23975,51.2093
2014,224,20,2,21.2674,-0.05283,-78.40237,11.2258
2014,224,20,32,2.1829,-0.03986,-78.43975,9.7758
2014,224,20,47,21.0087,-0.04830,-78.42062,11.3758
2014,224,21,49,55.5785,-0.05748,-78.43212,14.4883
2014,224,22,19,11.1519,-0.04817,-78.43638,14.5508
2014,224,22,24,38.9331,-0.05547,-78.42875,9.1633
2014,224,22,33,56.4632,-0.06440,-78.44575,7.2508
2014,224,22,41,41.1239,-0.06541,-78.48287,2.1133
2014,224,22,40,25.7955,-0.06365,-78.45612,6.9008
2014,224,23,11,53.7279,-0.04704,-78.42513,14.3508
2014,224,23,16,30.1872,-0.06893,-78.44163,5.0258
2014,224,23,18,52.9761,-1.09545,-79.25713,21.4306
2014,225,0,16,14.2037,-0.04892,-78.42175,10.9258
2014,225,1,40,19.4644,-0.03848,-78.43675,13.3133
2014,225,2,0,6.8298,-0.05547,-78.46800,6.1508
2014,225,2,3,56.2089,-0.99993,-78.31587,11.3944
2014,225,3,23,57.6399,-0.03923,-78.42275,12.9758
2014,225,3,33,58.6640,-0.06113,-78.44888,7.8758
2014,225,4,45,23.0140,-0.46842,-78.54362,124.3119
2014,225,6,13,57.1863,-0.05106,-78.43250,12.8758
2014,225,7,3,31.5055,-0.02564,-78.47862,5.2758
2014,225,7,12,31.4615,-0.05924,-78.49050,8.8633
2014,225,7,49,25.7359,-2.16397,-79.72050,63.9706
2014,225,8,17,51.2293,-0.06025,-78.45325,13.4508
2014,225,8,31,41.2419,-0.06314,-78.49362,3.6133
2014,225,9,35,32.7575,-2.40075,-78.19725,39.4011
2014,225,10,42,11.9871,-0.04817,-78.47063,6.1008
2014,225,11,38,42.1530,-0.06893,-78.43450,13.5633
2014,225,16,23,20.2232,-0.05962,-78.44212,15.4508
2014,226,1,1,10.2985,-0.04590,-78.43950,9.3133
2014,226,1,49,11.4157,-0.06566,-78.44450,8.3508
2014,226,4,16,10.7392,-0.04892,-78.44000,14.9258
2014,226,6,44,24.5024,-0.06352,-78.46900,5.6883
2014,226,13,37,57.9824,-3.74238,-79.81450,44.9355
2014,226,22,43,21.7298,-0.05471,-78.41700,8.2008
2014,227,2,12,23.2457,-4.25060,-79.53500,90.0593
2014,227,21,37,32.3238,-0.05308,-78.42538,9.7758
2014,227,22,37,10.3700,-2.20529,-79.23625,29.8944
2014,228,3,10,54.7756,-2.64585,-79.57738,66.9181
2014,228,3,36,31.5669,-0.10543,-78.41825,4.6383
2014,228,15,8,21.4865,-0.04943,-78.42150,13.2883
2014,228,15,11,58.8494,-0.04251,-78.40200,8.8133
2014,228,15,35,26.3114,-0.05371,-78.42800,9.4508
2014,228,17,27,33.0526,-0.03546,-78.42000,11.5383
2014,228,18,16,23.7432,-0.05987,-78.42137,11.6008
2014,228,21,10,57.8393,-0.03055,-78.40788,12.7758
2014,228,21,41,7.2971,-2.15062,-78.79300,114.1335
2014,228,23,31,58.6075,-0.05257,-78.45100,11.9008
2014,229,0,8,0.7472,-0.04452,-78.41612,9.0258
2014,229,4,40,24.3909,-0.05685,-78.42625,12.4383
2014,229,8,16,3.0128,-0.04867,-78.48000,4.7758
2014,229,10,24,14.4686,-0.07762,-78.45550,14.5258
2014,229,12,37,49.0588,-0.05773,-78.44300,14.5258
2014,229,15,50,31.5261,-0.06893,-78.42950,13.3008
2014,229,16,30,29.6196,-0.05056,-78.41625,14.2508
2014,229,16,33,47.5177,-0.04590,-78.42787,10.9383
2014,229,21,0,3.7550,-0.07309,-78.42362,12.3883
2014,231,6,15,24.7829,-1.14176,-78.76675,18.7799
2014,232,1,22,34.1292,-0.11084,-78.46475,2.0257
2014,232,2,52,5.9072,-0.06277,-78.45338,5.3758
2014,232,3,44,39.3508,-2.45896,-79.72100,64.4618
2014,233,6,57,59.8878,-0.04767,-78.43400,14.3883
2014,233,7,52,9.9962,0.19484,-79.19238,32.4006
2014,233,10,45,57.2746,-1.16730,-78.37888,12.3170
2014,233,19,50,39.8166,-0.05748,-78.41600,12.5383
2014,234,3,34,55.5905,-3.84003,-79.54762,73.4557
2014,234,4,24,29.8728,-0.58263,-78.36800,10.2861
2014,234,6,21,26.0266,-1.92607,-79.66312,102.3894
2014,234,18,9,39.2629,-0.06352,-78.43413,13.9633
2014,234,21,2,18.1185,-0.06881,-78.42113,11.4258
2014,234,23,1,5.9431,-2.38774,-79.02912,19.9890
2014,234,23,37,4.3522,-0.07120,-78.42963,9.9008
2014,235,1,10,42.5364,-0.08341,-78.41688,4.1758
2014,235,3,54,58.5799,-0.09310,-78.43288,9.6508
2014,235,6,8,59.6215,-0.07246,-78.39500,8.3133
2014,235,6,29,25.9546,-2.17215,-79.79987,64.9829
2014,235,9,41,17.3494,-0.08341,-78.42650,6.9383
2014,235,14,1,31.4741,-2.58188,-78.27425,98.5453
2014,235,14,20,30.8410,-1.12087,-79.14325,16.2677
2014,236,9,42,52.8006,-2.38816,-79.34663,85.8140
2014,236,21,19,40.4712,-1.67974,-78.32063,15.7451
2014,236,21,24,9.3227,-0.04351,-78.46162,8.7258
2014,237,0,52,32.6011,-0.09133,-78.42950,9.7758
2014,237,2,43,12.4423,-0.06038,-78.42000,10.4758
2014,237,13,17,58.0635,-3.64356,-80.10950,35.6402
2014,237,17,54,7.4794,-0.07938,-78.43112,9.8008
2014,238,15,27,19.8525,-0.07548,-78.45487,-3.9742
2014,239,9,2,10.6730,-0.01960,-78.39787,9.1508
2014,239,18,31,57.4779,-0.08466,-78.41725,1.8883
2014,239,23,54,35.8125,-0.06667,-78.42500,10.3758
2014,240,7,2,8.8862,-3.50707,-79.30712,82.9465
2014,240,9,44,38.4042,0.59027,-79.22250,62.3111
2014,241,3,10,15.4878,0.78845,-79.20225,28.0968
2014,242,10,48,29.0403,-0.12795,-79.19212,11.7757
2014,242,18,47,41.4490,-2.05188,-79.73412,84.1611
2014,243,22,1,52.3987,-0.09561,-78.42013,6.2508
2014,244,4,2,4.3696,-0.04704,-78.35362,1.9758
2014,244,10,9,40.6164,-0.70702,-79.72188,87.8851
2014,244,11,45,5.1383,-1.11180,-78.29625,10.1928
2014,244,19,11,23.3236,-0.07158,-78.42225,11.0133
2014,245,3,0,42.6649,0.07378,-79.02525,97.5758
2014,245,10,39,35.0704,-0.08039,-78.42338,9.9883
2014,245,18,2,5.5750,-2.35595,-79.32912,87.8650
2014,245,22,32,7.6752,-2.41576,-78.78413,99.7507
2014,246,3,6,0.3089,-0.07862,-78.40137,0.0258
2014,246,10,0,40.6889,-3.87125,-80.05400,78.0292
2014,246,12,36,44.4388,-1.35584,-77.90188,31.9640
2014,247,3,57,4.0603,-0.32742,-79.55588,30.0251
2014,247,10,11,8.7319,-0.08567,-78.42925,9.7758
2014,247,18,46,23.8762,-1.40276,-77.99950,181.4006
2014,247,20,3,38.5342,-2.33731,-79.59438,83.3031
2014,248,5,38,28.7029,-0.82141,-80.23850,75.0965
2014,248,8,18,5.5427,-2.22366,-79.22887,26.7189
2014,248,10,26,56.2660,-2.09166,-79.69163,90.8976
2014,248,20,50,34.1054,-1.27339,-80.49387,19.3029
2014,248,21,44,54.0447,-1.64855,-77.91300,29.4333
2014,249,2,0,23.8747,0.11807,-78.90850,17.7507
2014,249,11,54,53.5770,-3.55046,-79.69937,75.1945
2014,249,14,26,0.7276,-1.91517,-78.36175,130.0896
2014,249,18,27,36.1008,-0.47276,-77.69563,0.0244
2014,250,20,11,31.8484,-1.84040,-78.66837,124.2415
2014,251,1,9,24.2012,-3.22869,-78.92225,80.8461
2014,251,6,3,8.1296,-1.02951,-77.99750,21.8940
2014,251,19,42,10.2068,-0.01193,-78.50650,9.4508
2014,251,22,40,58.8674,-0.07460,-78.43300,9.7758
2014,251,23,25,43.9282,-1.26422,-77.76737,25.4780
2014,252,6,4,44.7244,-2.77055,-79.73900,21.2513
2014,252,9,41,2.2816,-0.04830,-78.45863,8.2008
2014,252,15,32,2.3784,-0.32251,-78.45587,6.1877
2014,252,15,34,20.0120,0.00393,-78.40875,10.6633
2014,253,0,31,58.6305,-1.34615,-77.97300,30.3016
2014,253,0,58,50.3249,-0.05371,-78.43500,10.5758
2014,253,3,22,46.2256,-0.56904,-78.55350,15.5862
2014,253,4,19,55.8229,-1.95913,-78.11562,146.0010
2014,253,7,27,0.4661,-0.34629,-78.41812,9.7751
2014,253,10,4,57.8553,-1.08021,-78.39750,11.0058
2014,253,13,38,13.6113,-1.71120,-78.25100,150.1194
2014,254,9,52,4.7680,-1.05127,-78.36175,12.1187
2014,254,9,58,7.0945,0.42526,-78.15250,17.4997
2014,254,10,39,0.4207,-0.05257,-78.43200,9.3883
2014,254,13,58,11.4602,-0.79287,-79.15488,104.2718
2014,254,17,1,55.1213,-1.97744,-78.16737,-4.9994
2014,255,6,50,44.7153,-3.55259,-79.62950,72.4194
2014,256,1,39,18.5245,-0.07887,-78.42150,-0.2242
2014,256,3,37,39.5242,-0.93776,-78.41025,13.0951
2014,256,22,59,48.6358,-0.02627,-78.48263,5.8383
2014,257,3,54,42.8719,0.42663,-78.13975,-0.2253
2014,257,4,15,57.4251,-1.03101,-78.32912,10.3315
2014,257,6,51,2.5662,-3.04078,-79.14237,36.8162
2014,257,7,22,14.8730,-1.53975,-79.79900,64.0605
2014,257,10,14,18.2852,-0.06252,-78.44463,10.4883
2014,257,20,0,0.1912,-1.07478,-78.43500,-4.9816
2014,258,7,16,40.1238,-1.54197,-77.85863,33.2605
2014,258,14,55,29.3817,-1.78469,-78.20775,145.2428
2014,258,22,24,39.5704,-2.17899,-79.84425,83.8077
2014,259,6,53,57.8207,-0.15463,-77.56788,8.1882
2014,259,7,50,21.9822,-1.20895,-78.24587,11.7664
2014,260,1,4,24.2075,-0.06679,-78.44075,7.2258
2014,260,16,15,46.7441,-0.05257,-78.40700,5.3883
2014,260,18,12,55.8092,-1.70266,-78.03825,159.6821
2014,260,23,12,12.1048,-1.11055,-78.35612,16.4304
2014,261,8,30,49.1417,0.02318,-78.40887,13.0383
2014,261,9,9,27.8613,-1.05416,-78.32613,7.5312
2014,261,19,15,32.6962,-0.12821,-79.10338,16.4382
2014,261,23,28,52.4902,-0.37611,-78.20475,1.3374
2014,262,4,31,26.2527,-0.39851,-78.43513,0.2748
2014,262,4,56,50.4924,-4.25626,-79.53625,88.7840
2014,262,11,48,7.5227,-0.40657,-78.54275,2.8123
2014,262,14,36,53.9115,-2.33764,-79.62637,63.8906
2014,263,6,15,31.0942,-1.17284,-78.33750,15.0419
2014,263,21,31,43.8830,-2.28355,-79.25025,23.3047
2014,264,4,14,5.3957,0.37706,-78.24800,16.1624
2014,265,1,45,28.9253,-1.28522,-78.43350,17.2527
2014,265,12,45,42.6588,-4.18856,-79.51875,90.4752
2014,266,4,16,19.6285,-3.10108,-79.04600,79.2138
2014,266,13,57,45.6669,-0.05031,-78.36550,14.1883
2014,266,22,39,3.1271,-1.32008,-78.45825,16.8521
2014,267,2,0,6.7576,-2.00497,-80.41788,39.7499
2014,267,2,53,8.2599,-1.22973,-80.55263,22.9661
2014,267,5,0,16.8742,-1.14693,-77.89975,25.2173
2014,268,4,44,9.2956,0.72326,-78.94425,19.9225
2014,268,10,37,4.6729,-1.14528,-78.40012,14.4924
2014,268,10,47,21.5760,-1.14805,-78.42937,15.1298
2014,268,12,23,29.4041,-3.57083,-79.76637,5.1936
2014,269,4,33,31.3028,-2.82885,-79.77637,30.8492
2014,269,8,29,39.8939,0.40676,-77.36425,25.0873
2014,269,13,27,3.6134,0.25061,-78.78775,97.0129
2014,269,15,9,37.2725,-1.26245,-77.98350,26.1155
2014,269,23,24,50.4543,-1.28472,-78.44225,16.5027
2014,270,1,8,58.4473,-0.85970,-79.15475,105.3836
2014,270,5,55,16.8451,-0.02690,-78.47875,0.0258
2014,270,11,45,1.8228,-1.28320,-78.44175,15.4402
2014,270,18,17,18.0252,-1.29478,-78.44038,16.1400
2014,270,23,15,1.0091,-1.30460,-78.42912,17.5023
2014,271,1,3,42.2281,-2.83243,-79.96162,8.9865
2014,271,6,58,15.1926,-1.21071,-78.42325,11.8914
2014,271,9,22,19.6265,-0.09561,-78.44275,9.1508
2014,271,9,31,4.0709,-1.04206,-79.24438,105.9063
2014,272,8,0,16.0112,-0.69601,-78.39400,7.9102
2014,272,8,10,20.5431,-1.20758,-78.44950,24.7664
2014,272,14,20,15.5396,-2.00958,-78.90750,19.9998
2014,272,22,47,25.7697,-1.23803,-78.35000,15.2659
2014,272,22,51,16.0655,-0.19805,-78.47225,5.0256
2014,273,1,7,18.4748,-1.16505,-77.81850,22.5171
2014,273,6,44,57.4216,-0.98180,-78.58600,125.3571
2014,273,7,29,56.1240,-1.19448,-78.34512,14.7666
2014,273,8,45,57.7267,0.14464,-78.92687,97.2382
2014,273,21,24,7.3484,-0.41928,-78.41525,9.7747
2014,274,0,17,37.9158,-1.22305,-78.42500,12.5162
2014,274,7,46,3.8332,-1.18707,-77.97325,22.2667
2014,274,18,15,58.2438,-1.09721,-78.40613,16.9806
2014,275,2,26,17.7834,-0.08303,-79.51512,55.6008
2014,275,5,30,6.4797,-2.95975,-80.16812,38.6318
2014,276,2,35,47.5685,-0.19050,-77.69600,18.7131
2014,276,14,53,5.1259,-3.55384,-79.82638,70.8444
2014,276,21,59,17.3571,-1.08401,-78.04300,27.6932
2014,276,22,51,57.2654,0.10637,-78.48500,5.0258
2014,276,22,54,4.7521,0.08862,-78.45450,4.0258
2014,277,1,12,31.0837,-1.27774,-79.99850,65.0153
2014,277,3,28,54.8304,-0.97400,-78.02937,5.6697
2014,277,6,16,42.4414,-1.17862,-78.41850,11.8294
2014,277,10,52,8.9018,-0.04905,-78.44888,8.4133
2014,277,13,44,31.1312,0.28859,-78.42350,7.4878
2014,277,22,38,14.7635,-0.77860,-80.16712,55.9844
2014,277,22,35,44.9292,-3.13634,-80.17462,50.0999
2014,278,1,30,26.6862,-0.24864,-77.87350,-1.2371
2014,278,3,1,53.5202,-1.21197,-78.23950,9.7663
2014,278,7,59,28.9254,-0.76893,-79.79537,70.0595
2014,278,11,33,27.3310,-0.78871,-79.18725,104.2343
2014,279,1,52,59.9355,-0.05320,-78.41850,8.2758
2014,279,10,2,19.5377,-2.69266,-79.12300,66.4665
2014,281,4,20,53.1663,-2.08340,-78.91225,111.3103
2014,282,0,32,2.7466,-1.30498,-78.47713,15.3273
2014,282,6,55,27.9542,-0.92138,-78.00413,-4.9797
2014,282,13,11,49.1327,-3.44863,-79.57587,69.0491
2014,283,20,29,50.0096,-1.05567,-78.49287,7.0436
2014,283,21,11,0.9722,-0.23153,-77.85162,14.6505
2014,283,22,39,0.0376,-1.06310,-78.24863,14.0810
2014,285,4,27,0.7467,-0.24298,-77.86975,11.3004
2014,286,0,30,22.4802,0.82217,-79.41625,20.2840
2014,287,15,52,13.1616,0.78641,-77.95638,-2.8782
2014,288,0,44,23.8531,-2.36084,-79.80712,81.5023
2014,288,1,25,45.3441,-2.11219,-79.40150,96.7595
2014,288,2,57,56.3343,-2.55436,-79.89838,68.0337
2014,289,4,45,39.2200,-2.23646,-79.65063,68.2310
2014,292,6,48,56.1259,-1.64929,-78.14650,160.0083
2014,293,9,37,17.3556,-0.97703,-77.83475,20.0322
2014,293,19,45,57.2611,0.75610,-77.91025,10.8596
2014,293,19,45,57.5633,0.74213,-77.91163,8.2348
2014,293,19,50,26.3857,0.79258,-77.94737,0.9593
2014,293,20,28,51.7582,0.76579,-77.91950,11.7095
2014,293,20,31,3.3969,0.72136,-77.91925,0.0225
2014,294,4,12,27.5559,0.77346,-77.95300,0.0220
2014,294,4,21,11.7378,0.69921,-77.91750,-3.4773
2014,294,5,45,41.7497,0.77710,-77.93375,-3.6531
2014,294,6,34,47.9276,0.77949,-77.92963,-3.0031
2014,294,23,40,15.0999,0.78164,-77.96712,3.0344
2014,295,19,47,48.3544,-1.22141,-78.39313,12.5037
2014,296,1,59,24.9407,-0.38493,-78.15637,6.2499
2014,296,18,5,39.9321,-3.62830,-79.93975,58.4034
2014,299,6,24,37.4419,-0.06289,-78.43012,4.7758
2014,299,6,45,57.3180,-0.85661,-80.54875,30.2711
2014,301,5,3,15.2871,0.78113,-77.93738,-4.2281
2014,301,20,20,34.7511,-1.02166,-79.45000,92.6941
2014,301,23,27,59.0970,0.64008,-79.75700,23.1357
2014,302,6,32,56.7966,-3.40534,-79.64088,68.6010
2014,303,11,38,31.0199,-2.54678,-79.31950,12.6715
2014,304,13,5,53.6101,0.68625,-77.91400,2.0603
2014,305,22,21,11.1587,-1.02497,-78.42787,16.4065
2014,306,9,22,46.7432,-1.20241,-78.34663,9.2790
2014,307,22,27,9.2688,-0.77151,-78.07262,-4.9780
2014,308,7,9,14.8751,-1.95552,-79.41812,103.6761
2014,308,9,24,36.8122,-1.18516,-78.33500,7.8793
2014,308,11,43,17.0581,-0.24574,-78.29862,5.0254
2014,308,12,9,34.7079,-1.17812,-78.33112,12.2419
2014,308,22,5,28.5421,-0.93927,-77.97275,14.7701
2014,309,3,38,57.2292,-1.27894,-79.40175,115.9028
2014,309,7,28,28.8973,-2.39205,-79.56500,80.2264
2014,309,13,21,28.3321,-0.06340,-78.42375,9.6258
2014,309,21,7,19.0213,-0.69010,-77.45912,17.3603
2014,310,2,28,30.5858,-0.07699,-78.48163,12.1883
2014,310,2,52,46.6861,-1.03693,-78.08038,17.1564
2014,310,4,8,17.6317,-1.02017,-78.33750,-4.9809
2014,310,6,28,34.5114,-1.18063,-78.35438,5.3543
2014,310,11,44,42.7321,-2.83790,-79.15100,69.7364
2014,310,14,15,36.3854,-1.85113,-78.55988,14.9537
2014,310,23,9,13.9811,-0.41185,-78.21400,-4.9753
2014,311,5,40,3.6803,-1.67004,-78.25925,151.5578
2014,311,14,0,29.0436,-0.81069,-79.85188,54.6216
2014,311,22,9,26.7325,-1.06436,-78.26063,13.3810
2014,312,12,49,11.3804,-1.68470,-79.63863,47.2575
2014,313,5,38,52.2802,-0.36896,-79.61662,56.9124
2014,313,11,29,54.9255,-1.23878,-78.41000,14.7159
2014,313,16,17,11.7648,-0.66169,-79.76938,60.7605
2014,314,8,15,8.5432,0.73898,-77.90475,8.9973
2014,315,0,59,5.4876,-2.95311,-79.88338,9.7195
2014,315,9,35,38.1552,-2.23213,-79.56025,95.2437
2014,316,12,11,4.9260,-2.04029,-79.85513,81.0365
2014,316,13,7,17.7516,0.71809,-77.83025,0.2725
2014,317,5,40,52.8955,-0.41589,-78.39250,13.1372
2014,318,0,1,9.2887,0.70097,-77.85787,0.2727
2014,318,18,38,58.4255,-2.65161,-78.25000,15.2304
2014,319,3,6,2.7551,-0.34755,-77.57575,11.0375
2014,319,5,58,37.5228,-1.69017,-78.18813,148.6824
2014,319,17,6,50.0468,-2.92099,-79.66050,39.9708
2014,319,23,17,10.8335,-2.96076,-79.63275,0.2193
2014,320,3,57,53.2348,0.16981,-78.96525,89.5881
2014,321,3,10,18.2670,0.20314,-79.14900,30.7756
2014,321,12,2,54.8320,-2.84757,-79.80325,20.6860
2014,321,23,52,34.0481,0.68851,-77.88975,2.1353
2014,322,11,41,24.9626,0.76453,-77.97088,6.1596
2014,323,5,58,31.0706,-1.18288,-78.43175,-4.9832
2014,324,4,8,59.8937,-2.12807,-78.97762,104.9341
2014,324,6,11,15.1566,-1.99267,-78.56800,116.6752
2014,325,22,25,59.8025,-1.15901,-79.25350,25.0172
2014,328,11,37,33.9493,-2.37340,-78.41200,120.6145
2014,328,11,37,34.1502,-2.37968,-78.40537,115.8268
2014,329,8,42,54.2247,0.72137,-77.89850,13.6850
2014,331,9,17,5.3544,-2.86260,-79.77263,-0.0271
2014,332,2,31,42.6403,-1.43544,-80.40688,-4.9875
2014,334,18,10,5.4674,-3.10495,-79.17062,69.7136
2014,334,22,0,43.5026,-0.70873,-80.49125,25.2726
2014,335,3,1,49.6826,-3.05872,-79.84187,58.9280
2014,335,11,2,48.6511,0.73809,-77.99888,-4.9777
2014,335,13,47,35.5549,-0.58592,-79.71262,46.7736
2014,336,13,57,51.9630,-1.02117,-79.29750,100.9441
2014,337,5,13,16.0215,-1.04531,-79.78875,81.0313
2014,337,6,2,21.3330,0.76454,-79.68838,20.9721
2014,337,12,45,20.1935,-3.27730,-79.56988,54.9565
2014,337,13,15,49.1700,0.31262,-78.56937,0.0252
2014,337,19,29,45.2659,0.04307,-77.41825,19.1508
2014,338,3,31,41.3613,0.75772,-77.96800,-2.9904
2014,338,11,20,31.4285,0.76515,-77.95825,1.7345
2014,339,3,20,29.2990,-1.03591,-78.18175,8.6939
2014,339,10,32,33.4169,-2.15962,-79.69425,87.2832
2014,339,17,4,18.1144,-2.67989,-79.97700,45.8045
2014,339,23,38,18.0404,-1.17661,-78.41788,10.0169
2014,339,23,58,50.1556,-0.13387,-78.49750,-2.2243
2014,340,3,14,38.5862,-1.41977,-80.43362,29.0128
2014,340,4,55,14.4818,-2.19727,-80.24425,45.6822
2014,340,8,42,29.5273,-3.58807,-79.30163,70.0428
2014,340,11,11,56.0773,-1.98277,-78.67425,18.5629
2014,340,12,54,5.6721,-0.60376,-77.99313,-4.9765
2014,340,16,28,53.1176,0.36032,-78.09312,13.2125
2014,341,9,7,11.8573,0.72728,-77.86350,6.8349
2014,341,14,7,43.9891,-1.87229,-78.76637,19.7532
2014,341,18,12,21.2121,-1.44118,-77.69888,201.5999
2014,342,4,54,4.9791,0.09769,-78.92225,95.5883
2014,342,5,41,16.5639,0.31438,-78.57063,-0.2248
2014,342,8,6,10.4515,0.75218,-77.97063,-4.9778
2014,342,8,15,35.3343,-0.31169,-78.86850,15.6752
2014,342,8,19,29.1648,-1.67066,-78.26450,146.9078
2014,342,17,8,6.9990,-2.85686,-79.76862,15.2232
2014,342,17,27,58.0362,0.69947,-77.87725,13.1227
2014,343,8,35,1.9032,-1.54663,-77.84962,35.6979
2014,343,16,49,15.1898,-2.26169,-79.48575,89.8053
2014,344,23,43,58.1496,-0.89456,-79.21550,108.0957
2014,345,0,4,18.3815,0.76905,-77.99138,-3.2280
2014,345,0,31,17.1853,-2.03753,-78.93362,24.9990
2014,345,0,37,41.5169,-2.02684,-78.96800,29.4743
2014,345,7,27,57.5043,-2.88511,-78.85988,76.9596
2014,345,8,9,47.3155,-2.56209,-78.78050,89.2210
2014,345,13,48,44.8753,-4.07829,-79.61700,82.7811
2014,345,19,43,34.6250,-3.73053,-79.61762,69.9361
2014,346,8,32,49.0098,-0.37071,-78.57475,9.9999
2014,346,8,49,53.4483,-0.85357,-78.11713,12.2461
2014,346,11,19,49.4815,-1.19588,-78.05138,21.1791
2014,346,12,39,54.1669,0.30998,-78.40700,13.8627
2014,346,14,12,14.1250,-0.02250,-77.72525,7.2758
2014,346,14,36,13.1597,-2.04345,-78.91675,29.7489
2014,347,21,42,15.9055,-2.25286,-79.70850,82.8556
2014,348,8,3,47.1733,-0.24839,-78.31175,4.7754
2014,348,8,7,7.8837,-0.24725,-78.30950,9.7754
2014,348,11,40,37.8934,-2.25934,-80.28950,56.2679
2014,348,14,35,33.2995,-0.36781,-78.43437,7.8125
2014,348,17,2,24.6745,-1.71932,-79.84162,49.9692
2014,349,3,54,41.7758,-0.90259,-79.81475,80.1081
2014,349,12,44,28.9809,-0.37990,-78.95287,14.3249
2014,350,21,11,3.5743,-3.24297,-79.15700,61.8955
2014,352,4,15,52.9151,-1.85843,-78.81950,14.0410
2014,353,5,17,46.8246,-0.96293,-78.39413,14.2448
2014,353,5,26,42.6068,-0.96167,-78.36838,14.4699
2014,353,11,21,27.5021,-3.60026,-79.83800,65.4922
2014,353,11,31,44.9274,-1.07340,-79.24113,103.5059
2014,353,21,27,25.2342,-2.74543,-79.00562,78.9772
2014,354,12,14,17.2889,-0.03634,-78.42125,8.1133
2014,355,6,27,18.4788,0.70525,-79.35763,7.7726
2014,355,15,32,45.6094,-0.29218,-78.01987,20.0253
2014,357,16,13,30.9460,0.73281,-77.99113,5.0849
2014,357,23,53,44.0015,-1.77046,-78.75225,12.5306
2014,359,6,30,15.9094,-0.35963,-77.89900,2.0500
2014,359,21,44,5.5521,-1.99285,-80.08650,82.5627
2014,360,9,54,15.1419,-0.05069,-78.35237,13.2258
2014,360,9,57,12.2794,-0.04955,-78.36700,0.0258
2014,363,15,20,14.8382,-0.53984,-77.97237,12.9864
2014,363,19,47,35.6007,-0.56840,-78.41175,3.7487
2014,364,12,52,43.9348,-0.81911,-79.17088,38.8340
2014,364,17,37,44.5991,-1.16452,-78.36525,7.1171
2014,364,23,57,47.6989,-1.12638,-79.27125,103.6301
2014,365,4,14,17.7315,-1.93066,-78.73813,13.5643
2014,365,17,42,21.3008,-1.37473,-77.82925,37.3761
2014,365,17,48,42.6943,-1.00159,-78.28262,38.4568
2014,365,17,54,54.4183,-3.08870,-79.81587,66.1643
2015,1,0,28,11.8397,-1.18579,-78.41175,7.5542
2015,1,7,24,32.3879,-0.30199,-78.49712,2.5252
2015,1,9,53,39.8832,-1.01931,-78.38150,14.4691
2015,1,21,25,49.1940,-1.54422,-78.02675,175.9229
2015,1,22,26,11.3371,-3.85427,-79.75675,80.1300
2015,2,15,9,58.0647,0.03011,-77.42538,25.6508
2015,2,17,39,33.6442,-1.07633,-77.60988,22.8433
2015,2,17,50,48.2954,-2.85661,-79.77075,14.9732
2015,2,18,23,52.8394,-1.23437,-78.39012,10.1285
2015,2,21,39,20.3243,-0.05622,-78.35525,3.7758
2015,3,1,9,52.7865,-2.47345,-79.33875,73.7363
2015,3,4,48,50.8663,0.29425,-78.34087,16.6753
2015,3,6,6,8.9828,-1.97067,-78.26500,10.0008
2015,4,8,8,47.0155,-3.64425,-79.87112,19.9402
